person,seed,controller,scenario,relapsed,relapse_day,success,zero_day,mean_excess_w,peak_week_excess_w,puffs_ratio_first12w,dose_per_day_first12w,pred_err_first2w,pred_err_weeks7to10,pred_err_last4w
Diego,2,habit_only,model_mismatch,0,,1,161,-0.10691414036769756,0.09736051710768585,0.9483418367346939,0.4668878814951239,nan,nan,nan
Diego,0,nn_frozen,stable,0,,1,161,-0.17369265781683657,0.04030840043547893,1.0632716049382716,0.4740856717372696,0.49832359461415787,0.6098242448813286,0.5563392442983183
Diego,1,nn_frozen,stable,1,195,0,161,-0.21617373333166795,-0.015441346929491602,1.0257884362680683,0.43950576217555304,0.6736297373583356,0.46299263189573553,0.5651328178929742
Diego,2,nn_frozen,stable,0,,1,161,-0.1735035846723938,0.06344378575669088,0.9331432192648923,0.4563966571838444,0.48190640145130087,0.5789827396449362,0.5397233231245104
Diego,0,nn_frozen,routine_change,0,,1,161,-0.1749857095185284,0.04030840043547893,1.0718449931412894,0.47506681161526315,0.49832359461415787,0.6518639785054015,0.5651708231614864
Diego,1,nn_frozen,routine_change,0,,1,161,-0.23113765957193852,-0.015441346929491602,1.0252956636005255,0.43820429688405704,0.6736297373583356,0.4860060983412172,0.5074871442602283
Diego,2,nn_frozen,routine_change,0,,1,161,-0.17299759835619588,0.06344378575669088,0.9424904942965779,0.4569583028656641,0.48190640145130087,0.625826864825022,0.5062178363984351
Diego,0,nn_frozen,model_mismatch,0,,1,161,-0.1303918228169065,0.05820281545579285,1.0725308641975309,0.4787879883865349,0.498476012860309,0.616244260342058,0.5386224860010916
Diego,1,nn_frozen,model_mismatch,0,,1,161,-0.1572466512766806,0.04187083820609946,1.0338899803536348,0.43804859701161997,0.6801149386981189,0.4538181122976858,0.5358177833056376
Diego,2,nn_frozen,model_mismatch,1,177,0,161,-0.0737951828383948,0.09704949170754225,0.9470663265306121,0.4578544796521918,0.4641290353480811,0.5737445293811875,0.5348661551242192
Diego,0,nn_adaptive,stable,0,,1,161,-0.17216076854127033,0.05404046745462611,1.0747599451303156,0.473643527875708,0.49169145596787284,0.5892316926561306,0.5213579804689712
Diego,1,nn_adaptive,stable,0,,1,161,-0.22363881812881045,0.00015937423198036926,1.0050919842312747,0.457453454502638,0.758826632580657,0.4743102322143197,0.537306921124751
Diego,2,nn_adaptive,stable,0,,1,161,-0.17143323020471568,0.06972154071540099,0.9331432192648923,0.46992216859760444,0.46867622783526824,0.518354889322337,0.5392411606764201
Diego,0,nn_adaptive,routine_change,0,,1,161,-0.1735939673736925,0.05404046745462611,1.083676268861454,0.4734964671768352,0.49169145596787284,0.5510019853455235,0.5010373915048787
Diego,1,nn_adaptive,routine_change,0,,1,161,-0.22262820153742155,0.00015937423198036926,1.0377792378449406,0.45937778495746034,0.758826632580657,0.5095427882689422,0.5606246940299998
Diego,2,nn_adaptive,routine_change,0,,1,161,-0.1709154840750524,0.06972154071540099,0.9466096324461344,0.4687599513092328,0.46867622783526824,0.5686461777887012,0.5314101751293386
Diego,0,nn_adaptive,model_mismatch,0,,1,161,-0.13063598564419532,0.06869742454761309,1.0840192043895747,0.47669578678694796,0.4964113160503861,0.5849862755498819,0.5025011924426
Diego,1,nn_adaptive,model_mismatch,0,,1,161,-0.15116852176404386,0.047111334747373605,1.0342174197773413,0.4589721049181053,0.7767630972536865,0.47540450374256016,0.5020365093031824
Diego,2,nn_adaptive,model_mismatch,0,,1,161,-0.10584999178393158,0.1065612487041113,0.9441964285714285,0.4697998518033914,0.46172808026190154,0.5138487018397883,0.5304988923971022
Lucía,0,flat,stable,0,,1,161,0.009298016865891937,0.06769404432359939,1.0504933703361086,0.5722357459368405,nan,nan,nan
Lucía,1,flat,stable,0,,1,161,0.005119172887769499,0.06265926143776057,1.1190960275258055,0.5996198429989296,nan,nan,nan
Lucía,2,flat,stable,0,,1,161,0.02044994769663512,0.07522239115532163,1.0517910447761194,0.5594742781859107,nan,nan,nan
Lucía,0,flat,routine_change,1,109,0,,0.15759736720750986,0.30284310219708693,1.09913660191181,0.5899576810709806,nan,nan,nan
Lucía,1,flat,routine_change,1,86,0,,0.14328753144024767,0.3001660945262235,1.1498279637159836,0.6143361021565706,nan,nan,nan
Lucía,2,flat,routine_change,1,51,0,,0.09292250830442514,0.29672730077480886,1.0243226176808267,0.6929249394353052,nan,nan,nan
Lucía,0,flat,model_mismatch,1,36,0,,0.01557118103149188,0.03942706543527497,1.0990044432566064,0.8523918492560846,nan,nan,nan
Lucía,1,flat,model_mismatch,0,,1,161,-0.0005807860022955572,0.06049188577382199,1.2070858283433135,0.6506069436298467,nan,nan,nan
